,user_name,text,created_at,favorite_count,text_clean,tokenized_text,stopwords_text,text_string,text_string_lemm
965,Representative Christine Hunschofsky,"RT @WhiteHouse: The PACT Act open enrollment period for eligible veterans opens today.

The PACT Act expands access to VA health care and b…",2022-10-01,0,the pact act open enrollment period for eligible veterans opens todaythe pact act expands access to va health care and b,"['the', 'pact', 'act', 'open', 'enrollment', 'period', 'for', 'eligible', 'veterans', 'opens', 'todaythe', 'pact', 'act', 'expands', 'access', 'to', 'va', 'health', 'care', 'and', 'b']","['pact', 'act', 'open', 'enrollment', 'period', 'eligible', 'veterans', 'opens', 'todaythe', 'pact', 'act', 'expands', 'access', 'va', 'health', 'care', 'b']",pact act open enrollment period eligible veterans opens todaythe pact act expands access health care,pact act open enrollment period eligible veterans opens todaythe pact act expands access health care
966,Representative Christine Hunschofsky,"RT @FLSERT: Individual Assistance is now available for Floridians impacted by #HurricaneIan in Charlotte, Collier, Desoto, Hardee, Hillsbor…",2022-09-30,0,individual assistance is now available for floridians impacted by hurricaneian in charlotte collier desoto hardee hillsbor,"['individual', 'assistance', 'is', 'now', 'available', 'for', 'floridians', 'impacted', 'by', 'hurricaneian', 'in', 'charlotte', 'collier', 'desoto', 'hardee', 'hillsbor']","['individual', 'assistance', 'available', 'floridians', 'impacted', 'hurricaneian', 'charlotte', 'collier', 'desoto', 'hardee', 'hillsbor']",individual assistance available floridians impacted hurricaneian charlotte collier desoto hardee hillsbor,individual assistance available floridians impacted hurricaneian charlotte collier desoto hardee hillsbor
967,Representative Christine Hunschofsky,"RT @IRSnews: Victims of #HurricaneIan in Florida now have until Feb. 15, 2023, to file various individual and business tax returns and make…",2022-09-29,0,victims of hurricaneian in florida now have until feb   to file various individual and business tax returns and make,"['victims', 'of', 'hurricaneian', 'in', 'florida', 'now', 'have', 'until', 'feb', 'to', 'file', 'various', 'individual', 'and', 'business', 'tax', 'returns', 'and', 'make']","['victims', 'hurricaneian', 'florida', 'feb', 'file', 'various', 'individual', 'business', 'tax', 'returns', 'make']",victims hurricaneian florida feb file various individual business tax returns make,victims hurricaneian florida feb file various individual business tax returns make
968,Representative Christine Hunschofsky,Broward Schools update. https://t.co/NRg74VYBY6,2022-09-29,4,broward schools update ,"['broward', 'schools', 'update']","['broward', 'schools', 'update']",broward schools update,broward schools update
969,Representative Christine Hunschofsky,RT @JudgeWren: How to get help and stay safe after a hurricane or devastating storm ?@UnitedWayFL? ?@NAMIFlorida? ?@TheFloridaStat1? ?@RepH…,2022-09-29,0,how to get help and stay safe after a hurricane or devastating storm    ,"['how', 'to', 'get', 'help', 'and', 'stay', 'safe', 'after', 'a', 'hurricane', 'or', 'devastating', 'storm']","['get', 'help', 'stay', 'safe', 'hurricane', 'devastating', 'storm']",get help stay safe hurricane devastating storm,get help stay safe hurricane devastating storm
970,Representative Christine Hunschofsky,https://t.co/isHulo7s5b,2022-09-28,10,,[],[],,
971,Representative Christine Hunschofsky,"RT @jayobtv: FLORIDIANS -
Are you sheltering in place in an area heavily impacted by #HurricaneIan? 

State officials want you to fill out…",2022-09-28,0,floridians are you sheltering in place in an area heavily impacted by hurricaneian state officials want you to fill out,"['floridians', 'are', 'you', 'sheltering', 'in', 'place', 'in', 'an', 'area', 'heavily', 'impacted', 'by', 'hurricaneian', 'state', 'officials', 'want', 'you', 'to', 'fill', 'out']","['floridians', 'sheltering', 'place', 'area', 'heavily', 'impacted', 'hurricaneian', 'state', 'officials', 'want', 'fill']",floridians sheltering place area heavily impacted hurricaneian state officials want fill,floridians sheltering place area heavily impacted hurricaneian state officials want fill
972,Representative Christine Hunschofsky,"RT @joeflech: Curfews announced on Florida's gulf coast as #HurricaneIan continues to pound this coastline. 

Fort Myers: 6 p.m. - 6 a.m.…",2022-09-28,0,curfews announced on floridas gulf coast as hurricaneian continues to pound this coastline fort myers  pm   am,"['curfews', 'announced', 'on', 'floridas', 'gulf', 'coast', 'as', 'hurricaneian', 'continues', 'to', 'pound', 'this', 'coastline', 'fort', 'myers', 'pm', 'am']","['curfews', 'announced', 'floridas', 'gulf', 'coast', 'hurricaneian', 'continues', 'pound', 'coastline', 'fort', 'myers', 'pm']",curfews announced floridas gulf coast hurricaneian continues pound coastline fort myers,curfews announced floridas gulf coast hurricaneian continues pound coastline fort myers
973,Representative Christine Hunschofsky,RT @VolunteerFla: The Florida Disaster Fund has been activated to support Florida's communities impacted by #hurricaneian2022. To make a co…,2022-09-28,0,the florida disaster fund has been activated to support floridas communities impacted by hurricaneian to make a co,"['the', 'florida', 'disaster', 'fund', 'has', 'been', 'activated', 'to', 'support', 'floridas', 'communities', 'impacted', 'by', 'hurricaneian', 'to', 'make', 'a', 'co']","['florida', 'disaster', 'fund', 'activated', 'support', 'floridas', 'communities', 'impacted', 'hurricaneian', 'make', 'co']",florida disaster fund activated support floridas communities impacted hurricaneian make,florida disaster fund activated support floridas communities impacted hurricaneian make
974,Representative Christine Hunschofsky,"RT @samhsagov: #HurricaneIan Feeling anxious, overwhelmed, or distraught is common before, during and after a disaster. The Disaster Distre…",2022-09-28,0,hurricaneian feeling anxious overwhelmed or distraught is common before during and after a disaster the disaster distre,"['hurricaneian', 'feeling', 'anxious', 'overwhelmed', 'or', 'distraught', 'is', 'common', 'before', 'during', 'and', 'after', 'a', 'disaster', 'the', 'disaster', 'distre']","['hurricaneian', 'feeling', 'anxious', 'overwhelmed', 'distraught', 'common', 'disaster', 'disaster', 'distre']",hurricaneian feeling anxious overwhelmed distraught common disaster disaster distre,hurricaneian feeling anxious overwhelmed distraught common disaster disaster distre
975,Representative Christine Hunschofsky,"RT @HispanicUnity: Due to Hurricane Ian, HUF is CLOSED on today, Wednesday 9/28
Follow us on social media @HispanicUnity for the latest upd…",2022-09-28,0,due to hurricane ian huf is closed on today wednesday follow us on social media  for the latest upd,"['due', 'to', 'hurricane', 'ian', 'huf', 'is', 'closed', 'on', 'today', 'wednesday', 'follow', 'us', 'on', 'social', 'media', 'for', 'the', 'latest', 'upd']","['due', 'hurricane', 'ian', 'huf', 'closed', 'today', 'wednesday', 'follow', 'us', 'social', 'media', 'latest', 'upd']",due hurricane ian huf closed today wednesday follow social media latest upd,due hurricane ian huf closed today wednesday follow social media latest upd
976,Representative Christine Hunschofsky,RT @CoralSpringsFL: The city has declared a State of Emergency due to the potential impacts of #HurricaneIan. Public safety personnel will…,2022-09-28,0,the city has declared a state of emergency due to the potential impacts of hurricaneian public safety personnel will,"['the', 'city', 'has', 'declared', 'a', 'state', 'of', 'emergency', 'due', 'to', 'the', 'potential', 'impacts', 'of', 'hurricaneian', 'public', 'safety', 'personnel', 'will']","['city', 'declared', 'state', 'emergency', 'due', 'potential', 'impacts', 'hurricaneian', 'public', 'safety', 'personnel']",city declared state emergency due potential impacts hurricaneian public safety personnel,city declared state emergency due potential impacts hurricaneian public safety personnel
977,Florida Representative D21 Yvonne Hinson,"RT @NLVWarren: Florida budget line items for litigation expenses of the Executive Office of the Governor and Dep’t of State
h/t @jack4jax f…",2023-04-30,0,florida budget line items for litigation expenses of the executive office of the governor and dep’t of stateht  f,"['florida', 'budget', 'line', 'items', 'for', 'litigation', 'expenses', 'of', 'the', 'executive', 'office', 'of', 'the', 'governor', 'and', 'dep', '’', 't', 'of', 'stateht', 'f']","['florida', 'budget', 'line', 'items', 'litigation', 'expenses', 'executive', 'office', 'governor', 'dep', '’', 'stateht', 'f']",florida budget line items litigation expenses executive office governor dep stateht,florida budget line items litigation expenses executive office governor dep stateht
978,Florida Representative D21 Yvonne Hinson,https://t.co/4otsazRSeX,2023-04-30,9,,[],[],,
979,Florida Representative D21 Yvonne Hinson,RT @daniellehawkgnv: The Florida House just voted to lower the age to buy an AR-15 from 21 to 18. That will mean more horrible shit like th…,2023-04-29,0,the florida house just voted to lower the age to buy an ar from  to  that will mean more horrible shit like th,"['the', 'florida', 'house', 'just', 'voted', 'to', 'lower', 'the', 'age', 'to', 'buy', 'an', 'ar', 'from', 'to', 'that', 'will', 'mean', 'more', 'horrible', 'shit', 'like', 'th']","['florida', 'house', 'voted', 'lower', 'age', 'buy', 'ar', 'mean', 'horrible', 'shit', 'like', 'th']",florida house voted lower age buy mean horrible shit like,florida house voted lower age buy mean horrible shit like
980,Florida Representative D21 Yvonne Hinson,Watch these empty shells of people https://t.co/2yfuKGrWfl,2023-04-29,8,watch these empty shells of people ,"['watch', 'these', 'empty', 'shells', 'of', 'people']","['watch', 'empty', 'shells', 'people']",watch empty shells people,watch empty shells people
981,Florida Representative D21 Yvonne Hinson,Hawthorne All In https://t.co/kKrC3hPbDU,2023-04-29,2,hawthorne all in ,"['hawthorne', 'all', 'in']",['hawthorne'],hawthorne,hawthorne
982,Florida Representative D21 Yvonne Hinson,"Pay very close attention Municipal Utilities 
#utilities
https://t.co/898rPYOhYB",2023-04-29,13,pay very close attention municipal utilities utilities,"['pay', 'very', 'close', 'attention', 'municipal', 'utilities', 'utilities']","['pay', 'close', 'attention', 'municipal', 'utilities', 'utilities']",pay close attention municipal utilities utilities,pay close attention municipal utilities utilities
983,Florida Representative D21 Yvonne Hinson,Sasse sent out an email late Friday evening announcing that longtime Senior Vice President and Chief Operating Offi… https://t.co/XhzGufClHo,2023-04-29,2,sasse sent out an email late friday evening announcing that longtime senior vice president and chief operating offi ,"['sasse', 'sent', 'out', 'an', 'email', 'late', 'friday', 'evening', 'announcing', 'that', 'longtime', 'senior', 'vice', 'president', 'and', 'chief', 'operating', 'offi']","['sasse', 'sent', 'email', 'late', 'friday', 'evening', 'announcing', 'longtime', 'senior', 'vice', 'president', 'chief', 'operating', 'offi']",sasse sent email late friday evening announcing longtime senior vice president chief operating offi,sasse sent email late friday evening announcing longtime senior vice president chief operating offi
984,Florida Representative D21 Yvonne Hinson,RT @fl_opportunity: ALERT! Florida state lawmakers are supporting a state takeover of the local Gainesville electric utility which could le…,2023-04-28,0,alert florida state lawmakers are supporting a state takeover of the local gainesville electric utility which could le,"['alert', 'florida', 'state', 'lawmakers', 'are', 'supporting', 'a', 'state', 'takeover', 'of', 'the', 'local', 'gainesville', 'electric', 'utility', 'which', 'could', 'le']","['alert', 'florida', 'state', 'lawmakers', 'supporting', 'state', 'takeover', 'local', 'gainesville', 'electric', 'utility', 'could', 'le']",alert florida state lawmakers supporting state takeover local gainesville electric utility could,alert florida state lawmakers supporting state takeover local gainesville electric utility could
